existing_checking_account_status,duration_mth,credit_history,purpose,credit_amount,saving_accounts_or_bonds,present_employment_since,installment_rate_percent,personal_status_sex,other_debtors_or_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,no_of_existing_credits,job,no_of_ppl_liable,telephone,monthly_affordability_amount,label
1,-0.6713554478523704,1,4,-0.10528917234027274,4,2,2,2,0,2,2,0.2249449894622613,1,0,2,0,1,0,0.11734040948357986,0
0,-1.8652199759772696,2,2,-0.5972657982819718,4,4,1,2,0,2,3,1.6996720217325236,0,0,1,0,1,1,0.3860386760142974,0
3,1.2208750601667522,0,3,1.2178755669125825,4,4,4,2,1,4,3,-1.2704492881865297,0,1,2,2,1,0,1.1393615872925653,1
3,1.2208750601667522,1,2,-0.16557588275976906,4,1,2,0,0,1,2,-1.1283959579554579,0,0,2,0,1,0,-1.2806761441532484,1
2,1.2208750601667522,2,2,-0.09035966929231426,4,1,3,0,0,1,2,-0.1681852747143106,0,0,2,0,2,1,-0.856745028220388,0
2,0.02701053204185312,0,3,-0.820434783828537,4,4,4,2,0,1,1,-0.735265693778886,0,0,2,0,1,1,-0.9584289573146453,0
3,0.02701053204185312,2,2,-0.9010505992678189,4,2,4,1,0,3,0,1.1148846674297157,0,0,1,2,1,0,-1.0646181122290892,1
2,1.7163736083974277,1,2,1.4729538421001802,3,3,2,0,0,4,3,-0.274154475508948,0,2,1,3,1,0,0.6091593502538712,0
0,1.7163736083974277,0,0,1.6748039025097325,1,1,2,0,0,1,3,0.13091765995521398,0,2,2,0,1,0,0.8750412645844858,0
2,0.5225090802725286,3,2,0.7190164461114809,4,2,1,0,0,4,0,0.2249449894622613,0,0,3,2,1,0,0.018292648512947048,1
0,1.2208750601667522,2,4,-1.2797193356203194,2,0,4,0,0,4,1,0.2249449894622613,0,0,1,0,1,1,-2.1505324685251503,0
3,0.5225090802725286,0,0,1.256867077805737,4,0,2,2,0,4,3,0.894733495760251,0,2,2,3,2,0,1.0292025513506413,0
0,-1.1668539960830453,2,1,0.1582683296962998,3,0,3,0,1,4,2,0.13091765995521398,0,0,1,0,1,0,0.9971227560815294,0
0,0.5225090802725286,2,2,0.8219227856145803,0,2,2,0,0,3,1,1.5782859368799818,0,0,3,3,1,0,0.4562831239285301,1
2,0.02701053204185312,1,2,1.212656771055733,4,2,2,0,0,4,0,0.894733495760251,0,0,1,2,2,0,1.3181824698336524,0
3,-0.17585689962169576,0,4,0.09648421249162958,4,0,2,0,1,4,1,0.8180002436191302,2,1,1,0,1,0,-0.0017629034524049925,1
2,1.2208750601667522,2,1,0.11902797630182615,3,2,4,2,1,4,3,1.3214092630488086,0,2,1,0,1,1,-0.30806775880905807,1
3,-0.6713554478523704,2,4,0.07354188346731964,4,4,4,0,0,1,0,-0.06547718748089627,0,0,1,2,2,1,0.6553408074876845,1
1,0.2925169551992456,0,2,-0.06435950283039278,4,4,2,3,0,1,2,-0.06547718748089627,0,1,1,0,1,1,-0.5536382010371309,1
2,-0.6713554478523704,2,4,-1.3883585504104843,3,4,4,2,0,2,1,-1.2704492881865297,2,0,1,2,1,1,-1.2703107634433901,1
3,-0.287016914759522,2,4,-0.45137447745121134,4,4,2,0,0,3,0,0.2249449894622613,0,0,1,0,1,1,-0.63919362698522,0
3,-0.6713554478523704,3,1,1.2116104886247994,4,2,4,0,0,2,1,-0.6138796089263456,0,1,2,0,1,0,2.1544330483564074,1
3,0.02701053204185312,2,3,-0.9961549372381845,4,3,4,2,0,2,2,-0.06547718748089627,0,0,1,0,1,1,-1.1898919089740627,1
2,0.02701053204185312,2,1,-1.0169741649781705,4,2,4,2,1,4,0,-0.8612334532896165,0,0,1,2,2,1,-1.2173155129856796,0
0,-2.5635859558714937,0,4,0.4245370603644887,4,1,1,2,0,1,0,0.3163959008835338,0,0,1,0,2,1,2.392511487971618,0
3,0.5225090802725286,0,0,1.2958987126428836,4,3,2,0,0,4,3,2.6747502104665277,0,2,2,3,1,0,1.080615990459342,0
3,-1.8652199759772696,2,3,-2.2571784280003055,4,0,2,2,0,1,1,1.253977687520487,2,0,1,0,1,0,-1.706322058209141,0
3,-0.6713554478523704,2,1,-1.616911126159021,4,2,4,1,0,2,0,0.576611994167249,0,0,1,2,1,1,-1.571365894375312,0
3,-0.6713554478523704,2,1,-0.4826643585860001,2,0,3,1,0,1,0,0.13091765995521398,0,0,1,0,1,1,-0.2218475650698404,0
3,1.2208750601667522,3,3,0.15496448059350523,4,0,4,0,0,4,2,-0.274154475508948,2,0,1,0,1,1,-0.26073130255021315,1
3,-1.8652199759772696,0,4,0.8567831613008345,1,4,1,0,0,3,0,0.894733495760251,0,0,2,2,2,1,2.301348089942118,0
0,1.3587392138509804,2,0,0.06850029193271238,2,2,4,0,0,4,2,-1.1283959579554579,0,0,1,0,1,1,-0.42938109969620897,0
0,1.2208750601667522,2,4,0.3034991148108554,1,2,4,0,0,4,0,0.2249449894622613,0,0,1,0,1,1,-0.0650777921674238,0
3,0.2925169551992456,2,1,0.08705714884149288,4,4,4,2,0,4,1,-0.6138796089263456,0,1,1,3,1,0,0.08872369124667434,0
2,-1.1668539960830453,2,2,-0.9203876064912676,4,1,4,2,0,4,1,2.2982671102970595,0,0,2,3,1,0,-0.30667297695739976,0
2,0.2084816334711527,3,0,1.2008899440608494,3,0,3,1,0,4,2,-0.274154475508948,2,0,2,0,1,0,1.400387675778646,0
0,-0.287016914759522,0,1,-0.7568810207577629,4,2,4,0,0,2,1,-0.274154475508948,0,0,2,0,1,1,-0.6866823528644224,0
2,0.02701053204185312,2,2,0.09500027404657825,3,2,4,0,0,4,2,0.034164524282470375,0,0,1,0,1,1,0.24740484397003285,0
0,0.9068476133653771,0,1,0.30265590228684913,1,0,3,0,0,2,2,0.576611994167249,0,0,2,0,2,0,-0.18212226761974853,0
2,2.1007121414902756,1,1,1.4445762499031707,1,2,1,0,0,1,0,-0.735265693778886,0,0,1,2,1,1,-0.15655534424380985,0
0,-1.8652199759772696,2,2,-0.778044935819238,2,2,1,3,0,4,0,2.0393971551499197,0,0,1,0,1,1,0.1479119047766746,0
0,0.5225090802725286,1,2,0.2602168771039636,1,2,4,0,0,4,0,-0.1681852747143106,0,0,2,0,2,0,0.19655569137497558,0
2,-0.8212223151565189,0,4,-0.79365660113933,0,2,4,2,0,4,2,0.576611994167249,0,0,2,0,1,1,-0.3850550481307587,0
3,-0.6713554478523704,3,2,-2.55970319876301,4,0,4,1,0,1,2,0.9697422583438209,2,0,1,2,1,1,-2.8132350351180286,0
3,-1.1668539960830453,2,4,-0.6990298531855582,4,4,3,0,0,2,3,-0.735265693778886,0,2,1,3,1,0,-0.13213170911059058,1
3,0.5225090802725286,2,3,0.411029238476204,4,0,4,0,0,2,1,0.4921074941281026,0,1,1,3,1,0,0.39520948055399596,1
0,-1.8652199759772696,2,0,-0.8809471588700748,2,2,2,0,0,4,1,1.3214092630488086,0,1,1,0,1,1,0.10648396055329241,0
3,0.2925169551992456,0,4,-1.8830944601731483,4,0,4,0,0,4,0,2.1971154462508093,0,0,2,0,1,1,-2.5064089545573998,0
0,0.5225090802725286,2,1,-1.157203507725473,1,0,4,0,0,2,2,-0.9921423676100591,0,0,2,0,1,1,-1.670505653888077,0
2,-0.6713554478523704,2,1,-0.7848519414616452,4,4,2,0,0,1,2,-1.4188181348986153,1,0,1,0,1,1,-0.7777965530479097,1
0,-1.8652199759772696,0,4,-2.954904931925029,0,2,2,2,0,2,0,0.6590297486152044,2,0,2,2,1,1,-2.625384743483094,0
2,0.9068476133653771,1,2,0.034725331118115835,3,0,4,0,0,2,1,0.6590297486152044,1,0,2,0,1,1,-0.28444778687985645,0
1,-0.9853828946537456,2,3,-0.840632919650096,4,4,4,2,0,2,1,-1.2704492881865297,0,0,1,0,1,1,-0.3321676470214439,0
0,-0.6713554478523704,2,4,0.20729647965983322,1,3,4,0,0,4,3,0.4054078282982945,0,0,1,3,1,0,0.8315256845891673,0
2,-1.1668539960830453,2,3,-1.2102325007327182,4,2,1,2,0,2,2,-0.4967535750214654,0,0,1,0,1,1,-1.0667589796151768,1
3,0.02701053204185312,0,4,0.6320169919427737,4,0,1,2,0,4,0,-0.06547718748089627,2,1,3,0,1,0,0.31066990768097313,1
2,-0.287016914759522,2,1,-0.6791065807471723,1,4,4,0,0,1,1,-1.2704492881865297,0,0,1,0,1,1,-0.5842359282557292,0
0,-0.6713554478523704,0,2,-1.616911126159021,4,2,4,0,0,2,2,-0.1681852747143106,0,0,2,0,1,1,-1.571365894375312,0
2,0.02701053204185312,2,4,1.2243178613336856,4,1,3,0,0,3,0,-0.6138796089263456,0,1,1,2,1,1,1.5460132853836477,0
2,0.9068476133653771,2,1,-0.4559066265122456,1,2,4,2,0,1,2,-0.8612334532896165,0,0,1,0,1,1,-0.9307203907218112,0
2,1.6052135932596008,2,1,0.2831092376057133,3,2,4,0,1,4,1,-1.5740902921674929,0,1,1,0,1,1,-0.23812471042932085,1
2,-0.6713554478523704,2,1,-1.501838152241437,2,2,4,0,0,3,0,2.2480744431779702,0,0,1,2,1,1,-1.4197889142602416,1
0,-0.9853828946537456,0,4,-0.8862074175067403,4,0,3,0,0,4,0,-0.1681852747143106,0,0,2,2,2,1,-0.5188773030205919,0
3,-0.8212223151565189,0,4,0.6231521861160895,4,2,1,0,0,2,0,0.576611994167249,0,0,2,2,2,1,1.0362810899216381,0
3,0.5225090802725286,3,4,-0.9268978410253675,4,3,1,2,1,4,3,-0.4967535750214654,0,1,2,1,1,1,-2.149746541567694,1
2,-1.1668539960830453,0,2,-0.6288666023176757,4,0,2,2,0,3,2,0.034164524282470375,0,0,2,3,1,0,-0.1653536874187318,1
2,-1.8652199759772696,2,1,-2.0976105200737964,4,1,3,1,1,3,0,-0.6138796089263456,2,0,1,2,1,1,-1.4069305897464544,0
0,-0.6713554478523704,2,2,-1.584009825105413,4,0,4,0,0,4,2,0.6590297486152044,2,0,1,2,2,1,-1.528027483228187,1
0,-0.6713554478523704,2,4,0.47978284069851307,1,4,2,0,0,3,1,0.9697422583438209,0,0,1,3,2,0,0.888011800576494,0
3,0.5225090802725286,2,0,0.2302414024036885,4,1,2,0,0,1,3,0.034164524282470375,0,2,1,3,1,0,-0.3230942937581518,0
2,-1.1668539960830453,0,2,-0.9904306049355089,0,0,4,0,0,3,3,-0.1681852747143106,0,2,2,0,2,1,-0.3989353546551085,1
1,0.5225090802725286,0,3,0.5124814806500451,1,0,4,0,1,4,3,-1.7369396364916188,0,1,2,0,1,1,0.528844894423003,0
0,0.5225090802725286,2,4,-0.6568316770266013,3,0,4,1,0,4,0,0.6590297486152044,0,1,1,2,1,1,-1.0114034472630518,0
0,-0.6713554478523704,2,1,-0.16799810283546524,3,1,3,0,0,1,3,0.13091765995521398,0,0,1,0,1,1,0.19263864456737853,0
2,0.02701053204185312,1,3,0.7360397461188326,4,0,4,3,0,3,3,0.576611994167249,0,0,1,3,1,0,1.091797962556346,1
2,0.2925169551992456,1,4,-0.04547135389616135,4,2,1,3,0,4,1,1.1148846674297157,0,0,2,0,1,1,-0.8023195523527831,0
3,0.5225090802725286,1,4,-0.7829034365478368,4,3,4,0,0,2,0,0.8180002436191302,0,2,2,0,2,1,-1.1774683010288771,1
2,1.3587392138509804,1,2,2.0425510815051795,3,1,2,0,0,3,3,-0.1681852747143106,0,1,1,0,1,0,1.5497137542667427,0
3,-0.6713554478523704,2,1,-0.6314628766657506,4,2,4,2,0,1,2,-1.2704492881865297,2,0,1,0,1,1,-0.27330897768476425,0
1,-0.6713554478523704,0,4,-1.2375823861495292,2,1,4,1,0,2,0,-0.6138796089263456,0,0,3,0,1,0,-1.0717046539986366,1
0,0.9068476133653771,3,0,1.456244606034387,1,3,4,2,0,1,0,1.5158962799303233,2,0,1,3,1,0,1.5880127182383252,1
0,0.5225090802725286,2,1,0.3676369153079062,2,0,3,3,0,2,2,-0.8612334532896165,0,0,1,3,1,0,0.1147740761776052,0
2,-0.287016914759522,3,4,1.3412000740368588,3,3,1,0,0,2,1,0.034164524282470375,0,0,1,3,2,0,1.5124576224248776,1
0,0.9068476133653771,0,1,1.3205769155918141,1,1,2,0,0,3,1,0.2249449894622613,0,0,2,0,1,1,0.864953252592872,0
0,0.02701053204185312,0,4,-1.0864250854648005,4,4,4,2,0,1,1,-0.38359868907389816,0,0,2,0,1,1,-1.3087979908880474,0
0,-0.6713554478523704,2,2,-0.5938951365719192,4,1,2,0,0,4,2,0.2249449894622613,0,0,1,0,1,0,-0.5262635055198466,0
3,-0.6713554478523704,2,3,-0.8335277566509764,4,2,2,2,0,4,2,-1.7369396364916188,0,1,1,0,1,1,-0.8419135461163441,1
0,-0.9853828946537456,2,4,-0.5484150302237255,2,2,3,0,0,2,3,0.576611994167249,0,1,1,2,2,1,-0.07392877838360815,0
3,0.5225090802725286,2,4,0.32191250896081836,4,4,4,2,0,1,1,-0.735265693778886,0,0,1,0,1,1,0.27782271042195844,1
2,0.2925169551992456,2,2,0.16485090047816406,3,0,4,3,0,2,2,1.985123610319398,2,1,2,2,1,1,0.19119555360901863,1
3,0.02701053204185312,0,3,-0.17834327766448124,4,2,4,2,0,4,0,-1.1283959579554579,0,1,2,0,1,1,-0.11265007328589735,1
2,-1.1668539960830453,2,2,-0.7276330906950448,4,2,2,1,0,1,0,-0.735265693778886,2,0,1,0,1,0,-0.29545135966220554,0
3,0.5225090802725286,2,3,0.2788207207193634,4,2,2,3,0,2,0,-1.1283959579554579,0,1,1,2,1,1,-0.2591044087690627,0
0,-0.287016914759522,2,1,-0.9053228797645545,2,0,4,0,0,3,1,1.1148846674297157,1,0,1,0,1,0,-0.8822136574349583,0
2,0.9068476133653771,2,1,0.26586947521014975,1,0,2,2,0,4,2,-0.9921423676100591,0,0,1,0,1,1,-0.5243335910099187,0
0,1.2208750601667522,1,1,0.7852280245509812,4,2,4,0,0,2,2,-0.8612334532896165,0,0,2,3,1,0,0.5694674958063576,1
2,-0.6713554478523704,0,4,-0.03832145135302294,2,1,3,3,0,3,2,0.2249449894622613,0,0,1,3,1,0,0.36345195158437127,0
0,-1.8652199759772696,0,3,-0.8967923377642778,1,2,1,1,0,2,1,-0.735265693778886,0,0,2,0,1,1,-0.008505123223582147,0
2,0.5225090802725286,2,1,-0.2779959996089816,4,0,4,2,0,4,2,-1.7369396364916188,0,0,1,0,1,0,-0.5123916811820285,0
3,0.5225090802725286,1,1,-1.125128122271596,4,4,4,1,0,4,0,1.18515567270341,1,0,1,0,1,1,-1.6282551592879482,1
1,-1.1668539960830453,3,1,-0.7790151818672677,4,4,4,0,0,2,2,0.034164524282470375,0,0,2,3,1,0,-0.12045370698877504,1
2,0.02701053204185312,2,2,0.7782307268312326,4,0,1,0,1,1,0,-0.06547718748089627,2,0,1,3,1,0,0.5032662718073655,0
3,0.9068476133653771,0,0,1.2090959636421101,3,1,1,1,0,4,2,-1.1283959579554579,0,1,2,0,1,1,0.3631756900909447,0
3,-0.6713554478523704,2,1,-1.0239887984297398,4,2,2,0,0,2,0,-1.7369396364916188,0,1,1,3,2,0,-1.092793562157916,0
3,0.02701053204185312,2,1,0.3494586627952945,4,2,2,2,0,2,0,-1.1283959579554579,0,0,1,0,1,1,0.18115647635523263,1
2,1.2208750601667522,2,0,1.7515967000915387,4,4,1,1,0,4,2,-0.6138796089263456,0,1,1,3,1,0,0.8432439331444459,1
0,-0.9853828946537456,2,0,0.2022939347171127,3,2,1,0,1,2,0,-0.1681852747143106,0,0,1,0,2,1,0.6293668164392767,0
2,0.7253765119360776,0,1,0.04350934573947781,2,2,4,0,0,2,1,-1.2704492881865297,0,0,2,2,1,1,-0.1886549107396882,1
1,1.4863814833241447,3,2,1.2303157071904416,4,4,2,3,0,1,1,-0.06547718748089627,0,0,2,0,1,1,0.40980866676954264,0
2,0.7253765119360776,2,2,0.04762251567673891,4,4,4,2,0,1,1,-0.1681852747143106,0,0,1,0,2,0,-0.18323694111081035,0
1,-1.8652199759772696,0,2,-1.0963029944622085,4,2,2,2,0,4,1,1.3214092630488086,0,0,1,2,1,1,-0.17718809638504787,0
0,-1.1668539960830453,2,2,0.5874133861738574,1,0,1,0,0,4,0,2.1453663559445557,0,0,1,2,1,1,1.3011448432991957,0
0,-0.9853828946537456,2,4,-0.8284763527297319,1,0,4,0,1,2,1,0.9697422583438209,0,0,1,2,1,1,-0.31615471505641746,0
2,2.1007121414902756,2,4,1.4428256708857952,3,4,4,2,0,2,1,-1.1283959579554579,0,0,1,3,1,1,1.129612137960182,1
2,0.02701053204185312,0,2,-0.3318783228881587,1,2,4,1,0,4,0,-0.6138796089263456,2,0,2,0,1,1,-0.31489024927633613,0
2,0.02701053204185312,0,3,1.4368559760153892,4,3,4,0,0,4,1,0.576611994167249,1,0,2,3,1,0,2.0149305116414915,0
2,-0.6713554478523704,0,4,-1.2115863913393945,4,1,2,0,0,3,0,1.1148846674297157,0,0,2,2,2,1,-1.3399017722096276,0
2,1.7163736083974277,0,3,0.9573486514328972,4,2,2,2,0,3,2,-0.38359868907389816,0,0,1,3,1,0,-0.07000861657885597,1
0,0.02701053204185312,0,0,0.5934948012394891,4,1,3,0,0,1,2,-0.735265693778886,0,0,2,0,1,1,0.7150774784711803,0
0,-0.6713554478523704,2,3,-0.5672404582229582,4,2,4,0,0,2,0,1.3214092630488086,0,0,1,0,1,1,-0.1887136125713469,0
2,-0.6713554478523704,2,1,-0.6436479805470225,1,2,2,1,0,1,0,-0.9921423676100591,0,0,1,0,1,0,-0.5917991876625845,1
0,0.02701053204185312,0,3,0.5696830500649546,4,4,3,3,0,2,2,0.13091765995521398,0,0,2,3,1,0,0.6837120482453809,0
3,-0.6713554478523704,2,3,-1.7109470750910638,4,0,4,2,0,4,1,-1.1283959579554579,0,1,1,0,1,1,-1.6952323825359676,0
0,0.5225090802725286,0,4,-0.2959323019217882,0,0,4,0,0,4,0,1.929952941584968,0,0,1,0,1,0,-0.5360178241976205,0
0,-0.6713554478523704,2,1,-1.4390070872379623,4,0,4,0,0,4,2,0.4054078282982945,0,0,1,0,1,1,-1.337026274463854,0
3,1.7163736083974277,0,0,1.2389533887175794,4,0,4,0,0,4,3,1.043102342472338,0,2,2,0,1,0,0.9823491289719103,1
2,0.5225090802725286,0,3,0.8622749343245968,4,4,2,2,0,4,2,-0.9921423676100591,2,0,1,2,1,1,0.509435976717397,1
2,0.6603732339567567,2,0,1.5370675165336745,4,4,2,0,0,3,2,-0.38359868907389816,0,0,2,0,1,1,1.3070529362869667,0
0,0.9068476133653771,0,1,0.1945245970219101,4,2,4,2,0,2,2,-0.06547718748089627,0,0,1,0,1,0,-0.07395622378138253,0
1,0.5225090802725286,2,1,0.9715313502934441,4,1,4,0,0,2,2,-0.9921423676100591,2,0,1,0,1,1,1.133516787343722,0
1,-2.5635859558714937,2,4,-0.6349326756013594,1,4,1,0,0,2,0,-0.4967535750214654,0,0,1,2,2,1,0.9969516303109573,0
0,0.02701053204185312,2,1,-0.22372869080626506,4,4,4,0,0,1,0,-0.06547718748089627,0,0,1,0,1,1,-0.17243286703061475,0
0,-0.6713554478523704,2,3,-0.41640985774794276,4,2,3,0,0,2,0,-1.1283959579554579,0,1,1,2,1,1,-0.13457549054036283,0
2,-0.6713554478523704,0,0,-0.3505805461189526,4,3,4,0,0,2,2,0.034164524282470375,0,0,2,3,1,0,0.0966762063468821,0
2,-1.3697214277465948,2,2,-1.2825777156940104,4,4,3,1,0,2,0,-0.8612334532896165,0,0,1,0,1,0,-0.7403242327694132,0
0,-0.6713554478523704,2,1,-0.08693865493291834,1,2,4,0,0,4,3,0.3163959008835338,0,2,1,0,1,0,0.44395185533137366,0
2,1.2208750601667522,0,1,-0.05432565880523129,4,0,4,0,0,4,0,0.2249449894622613,0,0,1,0,1,1,-0.5364134737665655,0
2,-0.9853828946537456,3,1,-1.0950641361067472,4,2,4,0,0,4,0,-1.2704492881865297,1,0,1,2,1,1,-0.6673107664225616,0
3,0.9068476133653771,3,2,1.5542216043327697,1,4,2,0,0,3,2,-0.9921423676100591,2,0,3,0,1,1,1.172715841266767,0
2,-0.8212223151565189,1,1,0.8718299666600452,4,1,2,0,0,4,1,1.3875054717001896,0,0,1,0,1,1,1.5253652633950565,0
0,-2.5635859558714937,0,1,-0.5922130831558772,4,1,2,0,0,1,0,0.739461338491375,0,0,3,2,2,1,1.1177350472722365,0
0,-0.9853828946537456,2,4,-0.753069846127719,4,2,2,2,0,4,2,2.1453663559445557,0,0,1,0,1,0,-0.4803276284112211,0
3,0.5225090802725286,2,2,1.286645530852531,4,2,2,1,0,2,2,-1.5740902921674929,1,0,1,2,1,1,1.0684274695192115,0
0,-1.8652199759772696,2,3,-0.4178786796690876,4,2,1,1,0,2,1,-1.5740902921674929,0,1,1,0,1,1,0.6223318453414305,0
0,1.7163736083974277,0,2,1.480973338971826,1,0,4,3,0,2,2,1.043102342472338,2,0,2,3,2,1,1.3011438201859522,0
0,0.5225090802725286,2,0,1.235258562982357,1,0,3,0,0,4,2,0.6590297486152044,0,0,1,3,2,0,1.257626865670496,0
0,1.2208750601667522,0,0,1.105206740393465,0,0,4,0,0,2,2,0.4054078282982945,0,0,2,3,1,0,0.9909514098593483,0
3,-1.8652199759772696,0,4,-0.7559271772537463,4,4,2,0,0,4,0,0.576611994167249,0,0,1,2,2,1,0.2711633863324219,0
2,-1.3697214277465948,2,1,-1.5120429547271947,4,1,4,2,1,2,0,0.894733495760251,0,0,1,2,1,1,-0.935711249703352,0
3,0.5225090802725286,2,1,0.5278179991921504,4,2,2,2,0,4,2,-0.6138796089263456,0,0,1,0,1,1,0.06888099251905482,0
0,0.5225090802725286,0,1,0.21318382263989294,3,0,3,0,0,4,0,0.2249449894622613,0,0,1,0,2,0,-0.08867537471446633,0
3,0.7253765119360776,0,2,0.0027075509923481208,4,0,4,0,0,4,2,0.8180002436191302,1,0,4,3,2,0,-0.24240004845963692,0
3,0.5225090802725286,2,3,0.36723570830863944,4,4,4,2,0,4,0,-1.2704492881865297,0,1,1,2,1,0,0.33752355461163125,1
1,-0.6713554478523704,2,1,0.27667113594958936,4,2,3,1,0,1,2,-1.1283959579554579,0,0,1,0,1,1,0.7783680132493616,0
2,0.5225090802725286,2,1,0.5621082106660575,2,3,1,2,0,4,3,-1.2704492881865297,0,1,1,1,1,1,-0.18839077744105365,0
2,-1.8652199759772696,2,1,-1.0705321384706612,4,0,4,0,0,4,2,-0.6138796089263456,0,0,1,0,2,1,0.03074199464706493,0
3,0.2925169551992456,1,2,0.4375256695245985,4,4,2,0,0,1,1,-0.8612334532896165,0,0,2,0,1,1,0.10745741681476391,1
0,-0.287016914759522,2,1,0.4947811373685371,4,0,4,2,0,2,2,1.5782859368799818,2,1,1,3,1,0,0.9620381380909512,0
0,-0.6713554478523704,2,4,-1.0310415550763647,4,2,3,1,0,2,0,-0.735265693778886,0,0,2,0,1,0,-0.9441836321598347,0
2,1.2208750601667522,1,4,-0.11805738296188349,4,0,4,0,0,4,3,1.7587487757160152,2,2,2,0,1,0,-0.6203624841754792,1
0,0.5225090802725286,3,2,-0.5796667009085006,4,1,4,0,0,4,2,1.3214092630488086,2,0,1,0,1,0,-0.9097598236350574,0
2,1.2208750601667522,3,1,0.5778963941202291,4,2,4,2,0,1,2,0.739461338491375,0,0,1,0,1,0,0.29636512125979475,1
0,-0.287016914759522,2,2,-1.3306733190355255,1,4,4,2,0,1,0,-1.1283959579554579,0,0,1,0,1,1,-1.4424958234410943,0
3,-0.6713554478523704,0,4,-0.18017748861124225,4,2,4,0,0,2,1,-0.38359868907389816,0,0,2,0,1,1,0.3211353471864345,0
3,0.5225090802725286,2,1,-0.26486787521602817,4,2,2,0,0,4,0,-1.5740902921674929,0,1,1,2,2,1,-0.975264534724543,1
2,0.5225090802725286,1,3,-0.21552931851071075,4,3,3,2,0,2,1,0.034164524282470375,0,0,1,3,1,0,-0.6533869751793604,1
2,0.9068476133653771,3,2,0.7128821684220695,4,2,2,2,0,1,2,-0.6138796089263456,0,0,2,0,1,1,0.06448263406387097,0
1,0.5225090802725286,0,1,0.3322594305336677,1,2,3,0,0,2,2,-0.274154475508948,0,0,2,0,1,0,0.06817397431540347,0
2,-1.1668539960830453,3,4,-0.6854126870139166,3,1,2,0,0,3,3,-0.4967535750214654,0,0,1,0,1,1,-0.2398375950104983,1
2,0.5225090802725286,2,4,-0.9182247659426276,4,4,4,0,0,1,1,-0.8612334532896165,0,0,1,0,1,1,-1.3557169180282884,0
3,0.7880155034299203,2,4,0.6450397206859015,4,2,3,0,0,2,2,0.9697422583438209,0,0,1,2,1,1,0.33195767234728113,1
0,1.7163736083974277,0,0,2.0236548431421366,3,2,2,2,0,4,2,-1.1283959579554579,2,1,2,2,1,1,1.334556390431778,1
0,1.7163736083974277,1,1,1.412698729308183,1,0,3,0,0,3,2,-0.1681852747143106,2,0,2,0,2,1,0.9042329719415791,0
0,1.2208750601667522,2,1,0.5884289365286386,1,0,2,2,0,4,0,0.9697422583438209,0,0,1,2,1,0,-0.287482263704828,0
3,-1.8652199759772696,0,4,-1.3516286260539998,4,0,1,2,0,4,3,0.4921074941281026,0,0,2,0,1,0,-0.6076267821031037,0
0,-0.9853828946537456,2,4,-0.7026853599091917,3,2,3,0,0,2,0,0.13091765995521398,0,1,1,2,1,1,-0.27713748933451,0
1,0.9068476133653771,0,1,0.5263989678547017,1,0,4,0,0,4,1,1.253977687520487,1,0,2,2,1,1,0.36319694256027507,0
3,-0.6713554478523704,3,1,-1.763756090475007,4,2,4,2,0,4,0,-1.1283959579554579,2,0,1,2,1,1,-1.7647937295858935,1
2,0.5225090802725286,1,1,1.2536283825572947,4,4,1,0,0,2,2,-0.06547718748089627,0,0,1,0,1,1,0.722496773088394,0
3,0.02701053204185312,2,4,0.7608669259451738,3,2,3,0,0,4,2,0.13091765995521398,0,0,1,2,2,0,0.9355441993234662,0
0,0.2925169551992456,2,0,0.020650877520314807,1,0,4,0,0,4,0,1.043102342472338,0,0,1,3,1,0,0.0012517008662455609,0
2,-0.5334912941681423,0,1,-1.3188490547346596,4,4,4,0,1,4,0,-1.2704492881865297,0,0,2,0,1,1,-1.2699877230971859,0
3,1.2208750601667522,2,3,0.9783144474866607,4,1,4,0,0,2,1,-0.4967535750214654,0,0,1,0,1,1,0.8238057291327389,1
3,0.5225090802725286,2,1,-0.3766553028248782,4,3,4,0,0,2,2,-0.38359868907389816,1,0,1,3,2,1,-0.6423481664679044,1
3,1.7163736083974277,2,2,0.7393575269653708,4,4,3,2,0,4,1,-1.1283959579554579,0,1,1,0,1,1,0.0172912117392986,1
2,0.02701053204185312,2,1,-1.3426063137288418,4,2,4,1,1,2,0,-0.9921423676100591,0,0,1,2,1,1,-1.6462462693191187,0
0,-0.9853828946537456,2,0,0.2262216654917349,1,4,1,2,0,4,0,-0.274154475508948,0,1,1,0,1,1,0.6608850178757081,0
2,0.9068476133653771,0,4,0.7214620610238325,4,3,4,1,0,2,2,-0.6138796089263456,0,0,2,3,1,1,0.6201388950265199,1
2,1.2208750601667522,3,2,0.6398463009328382,1,4,3,2,0,2,3,-0.4967535750214654,2,0,1,1,1,1,0.10510041698374543,0
0,1.3587392138509804,2,0,1.6346333114568539,3,0,4,0,0,2,2,0.9697422583438209,0,0,1,3,1,0,1.633568222600642,0
2,-1.8652199759772696,3,4,-1.2486858038667772,3,4,1,2,0,1,1,-0.1681852747143106,1,0,1,2,1,1,-0.4720279392085314,1
2,-0.6713554478523704,3,2,-0.7100274107742292,4,2,2,0,0,2,0,-0.274154475508948,0,0,1,2,1,0,-0.679235822287193,0
3,0.02701053204185312,1,2,1.6168322970789306,1,2,1,2,0,2,2,-1.2704492881865297,0,1,2,0,1,0,1.6078930943394698,0
